,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType
76,far_left,Home,right,3.0,6.0,4.0,68116738,right,1.0,1.0500000000000114,Frisbee,Far,Absolute
77,near_right,Away,left,3.0,7.0,15.0,68116738,left,1.0,3.266999999999996,Frisbee,Near,Absolute
78,far_right,Left,left,3.0,8.0,1.0,68116738,left,1.0,1.1170000000000186,Frisbee,Far,Relative
79,near_left,Away,right,3.0,9.0,14.0,68116738,right,1.0,1.1819999999999595,Frisbee,Near,Absolute
80,far_left,Right,left,3.0,10.0,8.0,68116738,left,1.0,0.9329999999999928,Frisbee,Far,Relative
81,near_right,Right,right,3.0,11.0,11.0,68116738,right,1.0,2.166999999999973,Frisbee,Near,Relative
82,far_right,Right,right,3.0,12.0,9.0,68116738,right,1.0,2.150000000000034,Frisbee,Far,Relative
83,far_left,Left,left,3.0,13.0,0.0,68116738,left,1.0,2.099999999999966,Frisbee,Far,Relative
84,far_right,Home,right,3.0,14.0,5.0,68116738,right,1.0,1.25,Frisbee,Far,Absolute
85,far_left,Away,right,3.0,15.0,12.0,68116738,right,1.0,1.66700000000003,Frisbee,Far,Absolute
22,near_right,Home,left,0.0,0.0,7.0,72765732,left,1.0,0.7659999999999911,Frisbee,Near,Absolute
23,far_left,Left,left,0.0,1.0,0.0,72765732,left,1.0,0.9329999999999928,Frisbee,Far,Relative
24,far_right,Right,right,0.0,2.0,9.0,72765732,right,1.0,0.8340000000000032,Frisbee,Far,Relative
25,near_right,Right,right,0.0,3.0,11.0,72765732,right,1.0,0.6329999999999814,Frisbee,Near,Relative
26,far_left,Right,left,0.0,4.0,8.0,72765732,left,1.0,1.0999999999999943,Frisbee,Far,Relative
27,near_left,Home,left,0.0,5.0,6.0,72765732,left,1.0,1.0,Frisbee,Near,Absolute
28,far_right,Home,right,0.0,6.0,5.0,72765732,left,0.0,0.9480000000000076,Frisbee,Far,Absolute
29,near_right,Away,left,0.0,7.0,15.0,72765732,left,1.0,0.8669999999999902,Frisbee,Near,Absolute
30,far_left,Home,right,0.0,8.0,4.0,72765732,right,1.0,0.8160000000000025,Frisbee,Far,Absolute
31,far_right,Left,left,0.0,9.0,1.0,72765732,left,1.0,0.650999999999982,Frisbee,Far,Relative
32,near_left,Away,right,0.0,10.0,14.0,72765732,right,1.0,0.8499999999999943,Frisbee,Near,Absolute
33,near_left,Left,right,0.0,11.0,2.0,72765732,right,1.0,0.8170000000000073,Frisbee,Near,Relative
34,near_left,Right,left,0.0,12.0,10.0,72765732,right,0.0,0.8330000000000268,Frisbee,Near,Relative
35,far_right,Away,left,0.0,13.0,13.0,72765732,left,1.0,1.3179999999999836,Frisbee,Far,Absolute
36,near_right,Left,right,0.0,14.0,3.0,72765732,right,1.0,0.9499999999999886,Frisbee,Near,Relative
37,far_left,Away,right,0.0,15.0,12.0,72765732,right,1.0,1.0840000000000032,Frisbee,Far,Absolute
38,far_right,Left,left,1.0,0.0,1.0,72765732,left,1.0,0.8009999999999877,Frisbee,Far,Relative
39,near_right,Left,right,1.0,1.0,3.0,72765732,right,1.0,0.8659999999999854,Frisbee,Near,Relative
40,far_left,Away,right,1.0,2.0,12.0,72765732,right,1.0,1.0339999999999918,Frisbee,Far,Absolute
41,near_left,Left,right,1.0,3.0,2.0,72765732,right,1.0,0.7820000000000107,Frisbee,Near,Relative
42,far_left,Right,left,1.0,4.0,8.0,72765732,left,1.0,0.8810000000000002,Frisbee,Far,Relative
43,near_right,Away,left,1.0,5.0,15.0,72765732,left,1.0,1.2489999999999952,Frisbee,Near,Absolute
44,near_right,Home,left,1.0,6.0,7.0,72765732,left,1.0,0.9159999999999968,Frisbee,Near,Absolute
45,far_left,Left,left,1.0,7.0,0.0,72765732,left,1.0,1.1810000000000116,Frisbee,Far,Relative
46,near_left,Home,left,1.0,8.0,6.0,72765732,left,1.0,0.8830000000000098,Frisbee,Near,Absolute
47,near_right,Right,right,1.0,9.0,11.0,72765732,right,1.0,0.599000000000018,Frisbee,Near,Relative
48,far_right,Home,right,1.0,10.0,5.0,72765732,right,1.0,0.7839999999999918,Frisbee,Far,Absolute
49,near_left,Away,right,1.0,11.0,14.0,72765732,right,1.0,0.9660000000000082,Frisbee,Near,Absolute
50,far_right,Right,right,1.0,12.0,9.0,72765732,right,1.0,0.967000000000013,Frisbee,Far,Relative
51,near_left,Right,left,1.0,13.0,10.0,72765732,left,1.0,0.8009999999999877,Frisbee,Near,Relative
52,far_right,Away,left,1.0,14.0,13.0,72765732,left,1.0,1.0010000000000048,Frisbee,Far,Absolute
53,far_left,Home,right,1.0,15.0,4.0,72765732,right,1.0,0.5670000000000073,Frisbee,Far,Absolute
54,near_right,Left,right,2.0,0.0,3.0,72765732,right,1.0,0.5999999999999943,Frisbee,Near,Relative
55,near_right,Home,left,2.0,1.0,7.0,72765732,left,1.0,0.7999999999999828,Frisbee,Near,Absolute
56,far_left,Right,left,2.0,2.0,8.0,72765732,left,1.0,0.8830000000000098,Frisbee,Far,Relative
57,far_right,Right,right,2.0,3.0,9.0,72765732,right,1.0,1.016999999999996,Frisbee,Far,Relative
58,far_right,Home,right,2.0,4.0,5.0,72765732,right,1.0,1.032000000000011,Frisbee,Far,Absolute
59,far_right,Left,left,2.0,5.0,1.0,72765732,left,1.0,1.6179999999999952,Frisbee,Far,Relative
60,far_left,Left,left,2.0,6.0,0.0,72765732,left,1.0,0.6839999999999975,Frisbee,Far,Relative
61,near_left,Right,left,2.0,7.0,10.0,72765732,left,1.0,0.8850000000000193,Frisbee,Near,Relative
62,far_left,Home,right,2.0,8.0,4.0,72765732,right,1.0,1.0649999999999975,Frisbee,Far,Absolute
63,near_left,Home,left,2.0,9.0,6.0,72765732,left,1.0,0.8830000000000098,Frisbee,Near,Absolute
64,near_right,Away,left,2.0,10.0,15.0,72765732,left,1.0,0.9320000000000164,Frisbee,Near,Absolute
65,near_right,Right,right,2.0,11.0,11.0,72765732,right,1.0,0.6080000000000041,Frisbee,Near,Relative
66,near_left,Away,right,2.0,12.0,14.0,72765732,right,1.0,1.09699999999998,Frisbee,Near,Absolute
67,far_right,Away,left,2.0,13.0,13.0,72765732,left,1.0,1.4159999999999968,Frisbee,Far,Absolute
68,far_left,Away,right,2.0,14.0,12.0,72765732,right,1.0,0.7139999999999986,Frisbee,Far,Absolute
69,near_left,Left,right,2.0,15.0,2.0,72765732,right,1.0,1.0,Frisbee,Near,Relative
70,near_left,Away,right,3.0,0.0,14.0,72765732,right,1.0,0.7330000000000041,Frisbee,Near,Absolute
71,far_left,Right,left,3.0,1.0,8.0,72765732,left,1.0,0.8000000000000114,Frisbee,Far,Relative
72,far_right,Away,left,3.0,2.0,13.0,72765732,left,1.0,0.9680000000000176,Frisbee,Far,Absolute
73,near_left,Right,left,3.0,3.0,10.0,72765732,left,1.0,0.5989999999999895,Frisbee,Near,Relative
74,far_left,Away,right,3.0,4.0,12.0,72765732,right,1.0,0.6819999999999595,Frisbee,Far,Absolute
75,near_right,Left,right,3.0,5.0,3.0,72765732,right,1.0,0.6840000000000259,Frisbee,Near,Relative
76,near_left,Home,left,3.0,6.0,6.0,72765732,left,1.0,0.7989999999999782,Frisbee,Near,Absolute
77,far_left,Home,right,3.0,7.0,4.0,72765732,right,1.0,0.9150000000000204,Frisbee,Far,Absolute
78,far_right,Home,right,3.0,8.0,5.0,72765732,right,1.0,1.3170000000000073,Frisbee,Far,Absolute
79,near_left,Left,right,3.0,9.0,2.0,72765732,right,1.0,0.7680000000000291,Frisbee,Near,Relative
80,far_right,Left,left,3.0,10.0,1.0,72765732,left,1.0,0.7350000000000136,Frisbee,Far,Relative
81,far_left,Left,left,3.0,11.0,0.0,72765732,left,1.0,0.7479999999999905,Frisbee,Far,Relative
82,near_right,Right,right,3.0,12.0,11.0,72765732,right,1.0,0.8660000000000423,Frisbee,Near,Relative
83,near_right,Home,left,3.0,13.0,7.0,72765732,left,1.0,0.8820000000000051,Frisbee,Near,Absolute
84,near_right,Away,left,3.0,14.0,15.0,72765732,left,1.0,0.8519999999999754,Frisbee,Near,Absolute
85,far_right,Right,right,3.0,15.0,9.0,72765732,right,1.0,0.7330000000000041,Frisbee,Far,Relative
22,near_right,Right,right,0.0,0.0,11.0,78764541,right,1.0,0.6850000000000023,Frisbee,Near,Relative
23,near_left,Right,left,0.0,1.0,10.0,78764541,left,1.0,0.8329999999999984,Frisbee,Near,Relative
24,far_right,Away,left,0.0,2.0,13.0,78764541,left,1.0,0.8850000000000193,Frisbee,Far,Absolute
25,far_right,Right,right,0.0,3.0,9.0,78764541,right,1.0,0.6169999999999902,Frisbee,Far,Relative
26,far_left,Away,right,0.0,4.0,12.0,78764541,right,1.0,0.9850000000000136,Frisbee,Far,Absolute
27,far_right,Home,right,0.0,5.0,5.0,78764541,right,1.0,1.4989999999999952,Frisbee,Far,Absolute
28,near_right,Away,left,0.0,6.0,15.0,78764541,left,1.0,1.032999999999987,Frisbee,Near,Absolute
29,far_left,Left,left,0.0,7.0,0.0,78764541,left,1.0,1.2160000000000082,Frisbee,Far,Relative
30,near_left,Home,left,0.0,8.0,6.0,78764541,left,1.0,1.66700000000003,Frisbee,Near,Absolute
31,far_right,Left,left,0.0,9.0,1.0,78764541,left,1.0,1.1490000000000011,Frisbee,Far,Relative
32,near_right,Home,left,0.0,10.0,7.0,78764541,left,1.0,0.8170000000000073,Frisbee,Near,Absolute
33,near_right,Left,right,0.0,11.0,3.0,78764541,right,1.0,1.0020000000000095,Frisbee,Near,Relative
34,near_left,Away,right,0.0,12.0,14.0,78764541,right,1.0,1.3829999999999814,Frisbee,Near,Absolute
35,near_left,Left,right,0.0,13.0,2.0,78764541,right,1.0,1.2839999999999918,Frisbee,Near,Relative
36,far_left,Right,left,0.0,14.0,8.0,78764541,left,1.0,0.8170000000000073,Frisbee,Far,Relative
37,far_left,Home,right,0.0,15.0,4.0,78764541,right,1.0,1.2169999999999843,Frisbee,Far,Absolute
38,far_right,Away,left,1.0,0.0,13.0,78764541,left,1.0,0.8829999999999814,Frisbee,Far,Absolute
39,near_right,Right,right,1.0,1.0,11.0,78764541,right,1.0,0.7160000000000082,Frisbee,Near,Relative
40,far_right,Home,right,1.0,2.0,5.0,78764541,right,1.0,1.3339999999999463,Frisbee,Far,Absolute
41,near_right,Away,left,1.0,3.0,15.0,78764541,left,1.0,0.8659999999999854,Frisbee,Near,Absolute
42,near_left,Home,left,1.0,4.0,6.0,78764541,left,1.0,1.1820000000000164,Frisbee,Near,Absolute
43,far_right,Right,right,1.0,5.0,9.0,78764541,right,1.0,1.0009999999999764,Frisbee,Far,Relative
44,far_left,Right,left,1.0,6.0,8.0,78764541,left,1.0,0.799000000000035,Frisbee,Far,Relative
45,far_right,Left,left,1.0,7.0,1.0,78764541,left,1.0,1.065999999999974,Frisbee,Far,Relative
46,far_left,Home,right,1.0,8.0,4.0,78764541,right,1.0,0.7829999999999586,Frisbee,Far,Absolute
47,near_right,Left,right,1.0,9.0,3.0,78764541,right,1.0,1.2340000000000373,Frisbee,Near,Relative
48,far_left,Away,right,1.0,10.0,12.0,78764541,right,1.0,0.6519999999999868,Frisbee,Far,Absolute
49,near_left,Right,left,1.0,11.0,10.0,78764541,left,1.0,0.6820000000000164,Frisbee,Near,Relative
50,near_left,Left,right,1.0,12.0,2.0,78764541,right,1.0,0.934000000000026,Frisbee,Near,Relative
51,near_left,Away,right,1.0,13.0,14.0,78764541,right,1.0,0.8500000000000227,Frisbee,Near,Absolute
52,near_right,Home,left,1.0,14.0,7.0,78764541,left,1.0,0.7669999999999959,Frisbee,Near,Absolute
53,far_left,Left,left,1.0,15.0,0.0,78764541,left,1.0,0.8500000000000227,Frisbee,Far,Relative
54,near_right,Away,left,2.0,0.0,15.0,78764541,left,1.0,0.5999999999999659,Frisbee,Near,Absolute
55,near_left,Left,right,2.0,1.0,2.0,78764541,right,1.0,0.7839999999999918,Frisbee,Near,Relative
56,far_right,Home,right,2.0,2.0,5.0,78764541,right,1.0,1.0830000000000268,Frisbee,Far,Absolute
57,far_right,Left,left,2.0,3.0,1.0,78764541,left,1.0,1.0179999999999725,Frisbee,Far,Relative
58,far_left,Home,right,2.0,4.0,4.0,78764541,right,1.0,1.1170000000000186,Frisbee,Far,Absolute
59,near_left,Home,left,2.0,5.0,6.0,78764541,left,1.0,1.1510000000000105,Frisbee,Near,Absolute
60,far_right,Right,right,2.0,6.0,9.0,78764541,right,1.0,0.8829999999999814,Frisbee,Far,Relative
61,far_left,Away,right,2.0,7.0,12.0,78764541,right,1.0,0.8990000000000009,Frisbee,Far,Absolute
62,near_right,Right,right,2.0,8.0,11.0,78764541,right,1.0,0.9820000000000276,Frisbee,Near,Relative
63,near_left,Right,left,2.0,9.0,10.0,78764541,left,1.0,0.8330000000000268,Frisbee,Near,Relative
64,far_left,Left,left,2.0,10.0,0.0,78764541,left,1.0,0.9329999999999928,Frisbee,Far,Relative
65,near_left,Away,right,2.0,11.0,14.0,78764541,right,1.0,0.75,Frisbee,Near,Absolute
66,far_left,Right,left,2.0,12.0,8.0,78764541,left,1.0,0.7010000000000218,Frisbee,Far,Relative
67,near_right,Home,left,2.0,13.0,7.0,78764541,left,1.0,1.1510000000000105,Frisbee,Near,Absolute
68,near_right,Left,right,2.0,14.0,3.0,78764541,right,1.0,0.8000000000000114,Frisbee,Near,Relative
69,far_right,Away,left,2.0,15.0,13.0,78764541,left,1.0,1.016999999999996,Frisbee,Far,Absolute
70,far_left,Right,left,3.0,0.0,8.0,78764541,left,1.0,0.7319999999999709,Frisbee,Far,Relative
71,near_left,Left,right,3.0,1.0,2.0,78764541,right,1.0,0.7339999999999804,Frisbee,Near,Relative
72,far_right,Left,left,3.0,2.0,1.0,78764541,left,1.0,0.8829999999999814,Frisbee,Far,Relative
73,far_left,Away,right,3.0,3.0,12.0,78764541,right,1.0,0.964999999999975,Frisbee,Far,Absolute
74,far_right,Right,right,3.0,4.0,9.0,78764541,right,1.0,0.7010000000000218,Frisbee,Far,Relative
75,near_left,Away,right,3.0,5.0,14.0,78764541,right,1.0,0.7509999999999764,Frisbee,Near,Absolute
76,far_right,Away,left,3.0,6.0,13.0,78764541,left,1.0,0.8660000000000423,Frisbee,Far,Absolute
77,near_left,Home,left,3.0,7.0,6.0,78764541,left,1.0,0.9499999999999886,Frisbee,Near,Absolute
78,near_right,Away,left,3.0,8.0,15.0,78764541,left,1.0,1.0319999999999825,Frisbee,Near,Absolute
79,far_left,Left,left,3.0,9.0,0.0,78764541,left,1.0,0.8839999999999577,Frisbee,Far,Relative
80,far_left,Home,right,3.0,10.0,4.0,78764541,right,1.0,0.5670000000000073,Frisbee,Far,Absolute
81,near_right,Right,right,3.0,11.0,11.0,78764541,right,1.0,0.5840000000000032,Frisbee,Near,Relative
82,near_left,Right,left,3.0,12.0,10.0,78764541,left,1.0,0.8349999999999795,Frisbee,Near,Relative
83,near_right,Left,right,3.0,13.0,3.0,78764541,right,1.0,0.8349999999999795,Frisbee,Near,Relative
84,near_right,Home,left,3.0,14.0,7.0,78764541,left,1.0,0.7350000000000136,Frisbee,Near,Absolute
85,far_right,Home,right,3.0,15.0,5.0,78764541,right,1.0,1.6159999999999854,Frisbee,Far,Absolute
22,far_right,Right,right,0.0,0.0,9.0,7889786,right,1.0,1.1310000000000002,Frisbee,Far,Relative
23,near_left,Home,left,0.0,1.0,6.0,7889786,left,1.0,1.7990000000000066,Frisbee,Near,Absolute
24,far_right,Left,left,0.0,2.0,1.0,7889786,left,1.0,1.483000000000004,Frisbee,Far,Relative
25,near_right,Left,right,0.0,3.0,3.0,7889786,right,1.0,1.8499999999999943,Frisbee,Near,Relative
26,near_left,Right,left,0.0,4.0,10.0,7889786,left,1.0,1.233000000000004,Frisbee,Near,Relative
27,near_right,Home,left,0.0,5.0,7.0,7889786,right,0.0,1.198999999999984,Frisbee,Near,Absolute
28,far_left,Home,right,0.0,6.0,4.0,7889786,right,1.0,1.6329999999999814,Frisbee,Far,Absolute
29,far_right,Home,right,0.0,7.0,5.0,7889786,right,1.0,1.198999999999984,Frisbee,Far,Absolute
30,near_left,Away,right,0.0,8.0,14.0,7889786,right,1.0,1.75,Frisbee,Near,Absolute
31,near_left,Left,right,0.0,9.0,2.0,7889786,right,1.0,2.365999999999985,Frisbee,Near,Relative
32,far_left,Left,left,0.0,10.0,0.0,7889786,left,1.0,1.0660000000000025,Frisbee,Far,Relative
33,far_right,Away,left,0.0,11.0,13.0,7889786,left,1.0,1.481999999999999,Frisbee,Far,Absolute
34,near_right,Away,left,0.0,12.0,15.0,7889786,left,1.0,1.5660000000000025,Frisbee,Near,Absolute
35,near_right,Right,right,0.0,13.0,11.0,7889786,right,1.0,1.3000000000000114,Frisbee,Near,Relative
36,far_left,Away,right,0.0,14.0,12.0,7889786,left,0.0,0.983000000000004,Frisbee,Far,Absolute
37,far_left,Right,left,0.0,15.0,8.0,7889786,left,1.0,1.4650000000000034,Frisbee,Far,Relative
38,near_right,Away,left,1.0,0.0,15.0,7889786,left,1.0,1.281000000000006,Frisbee,Near,Absolute
39,far_left,Right,left,1.0,1.0,8.0,7889786,left,1.0,1.5979999999999848,Frisbee,Far,Relative
40,near_left,Home,left,1.0,2.0,6.0,7889786,left,1.0,3.3669999999999902,Frisbee,Near,Absolute
41,far_right,Left,left,1.0,3.0,1.0,7889786,left,1.0,1.016999999999996,Frisbee,Far,Relative
42,far_left,Left,left,1.0,4.0,0.0,7889786,left,1.0,2.436000000000007,Frisbee,Far,Relative
43,near_left,Right,left,1.0,5.0,10.0,7889786,left,1.0,1.4329999999999927,Frisbee,Near,Relative
44,far_left,Away,right,1.0,6.0,12.0,7889786,right,1.0,1.7489999999999668,Frisbee,Far,Absolute
45,near_right,Left,right,1.0,7.0,3.0,7889786,right,1.0,2.550000000000012,Frisbee,Near,Relative
46,near_right,Home,left,1.0,8.0,7.0,7889786,left,1.0,1.5149999999999864,Frisbee,Near,Absolute
47,far_right,Away,left,1.0,9.0,13.0,7889786,left,1.0,3.0149999999999864,Frisbee,Far,Absolute
48,near_right,Right,right,1.0,10.0,11.0,7889786,right,1.0,1.150000000000034,Frisbee,Near,Relative
49,far_left,Home,right,1.0,11.0,4.0,7889786,right,1.0,1.5339999999999918,Frisbee,Far,Absolute
50,near_left,Away,right,1.0,12.0,14.0,7889786,right,1.0,1.7819999999999825,Frisbee,Near,Absolute
51,far_right,Right,right,1.0,13.0,9.0,7889786,right,1.0,2.2989999999999777,Frisbee,Far,Relative
52,far_right,Home,right,1.0,14.0,5.0,7889786,right,1.0,2.3319999999999936,Frisbee,Far,Absolute
53,near_left,Left,right,1.0,15.0,2.0,7889786,right,1.0,1.4490000000000125,Frisbee,Near,Relative
54,far_left,Left,left,2.0,0.0,0.0,7889786,left,1.0,1.966000000000008,Frisbee,Far,Relative
55,far_right,Away,left,2.0,1.0,13.0,7889786,left,1.0,1.4010000000000105,Frisbee,Far,Absolute
56,far_right,Left,left,2.0,2.0,1.0,7889786,left,1.0,0.9159999999999968,Frisbee,Far,Relative
57,near_right,Away,left,2.0,3.0,15.0,7889786,left,1.0,1.4819999999999711,Frisbee,Near,Absolute
58,far_right,Home,right,2.0,4.0,5.0,7889786,right,1.0,1.983000000000004,Frisbee,Far,Absolute
59,near_left,Right,left,2.0,5.0,10.0,7889786,left,1.0,1.266999999999996,Frisbee,Near,Relative
60,far_left,Right,left,2.0,6.0,8.0,7889786,left,1.0,1.1829999999999927,Frisbee,Far,Relative
61,far_left,Home,right,2.0,7.0,4.0,7889786,right,1.0,1.4650000000000318,Frisbee,Far,Absolute
62,near_left,Left,right,2.0,8.0,2.0,7889786,right,1.0,1.6150000000000089,Frisbee,Near,Relative
63,near_right,Home,left,2.0,9.0,7.0,7889786,left,1.0,1.5159999999999627,Frisbee,Near,Absolute
64,near_right,Right,right,2.0,10.0,11.0,7889786,right,1.0,1.649000000000001,Frisbee,Near,Relative
65,near_right,Left,right,2.0,11.0,3.0,7889786,right,1.0,1.999000000000024,Frisbee,Near,Relative
66,near_left,Home,left,2.0,12.0,6.0,7889786,left,1.0,1.9159999999999968,Frisbee,Near,Absolute
67,far_left,Away,right,2.0,13.0,12.0,7889786,right,1.0,1.4329999999999927,Frisbee,Far,Absolute
68,far_right,Right,right,2.0,14.0,9.0,7889786,right,1.0,1.5140000000000102,Frisbee,Far,Relative
69,near_left,Away,right,2.0,15.0,14.0,7889786,right,1.0,1.1659999999999968,Frisbee,Near,Absolute
70,far_left,Away,right,3.0,0.0,12.0,7889786,right,1.0,1.5319999999999825,Frisbee,Far,Absolute
71,near_left,Away,right,3.0,1.0,14.0,7889786,right,1.0,1.8829999999999811,Frisbee,Near,Absolute
72,near_right,Left,right,3.0,2.0,3.0,7889786,right,1.0,2.198000000000036,Frisbee,Near,Relative
73,far_right,Away,left,3.0,3.0,13.0,7889786,left,1.0,1.0360000000000014,Frisbee,Far,Absolute
74,far_left,Home,right,3.0,4.0,4.0,7889786,right,1.0,1.1829999999999927,Frisbee,Far,Absolute
75,near_left,Right,left,3.0,5.0,10.0,7889786,left,1.0,1.3500000000000227,Frisbee,Near,Relative
76,near_left,Left,right,3.0,6.0,2.0,7889786,right,1.0,1.4159999999999968,Frisbee,Near,Relative
77,near_right,Home,left,3.0,7.0,7.0,7889786,left,1.0,1.6000000000000227,Frisbee,Near,Absolute
78,far_right,Left,left,3.0,8.0,1.0,7889786,left,1.0,1.2170000000000414,Frisbee,Far,Relative
79,far_left,Right,left,3.0,9.0,8.0,7889786,left,1.0,1.233000000000004,Frisbee,Far,Relative
80,far_left,Left,left,3.0,10.0,0.0,7889786,left,1.0,2.365000000000009,Frisbee,Far,Relative
81,near_right,Right,right,3.0,11.0,11.0,7889786,right,1.0,1.3309999999999604,Frisbee,Near,Relative
82,near_right,Away,left,3.0,12.0,15.0,7889786,left,1.0,1.3830000000000382,Frisbee,Near,Absolute
83,far_right,Right,right,3.0,13.0,9.0,7889786,right,1.0,1.1330000000000382,Frisbee,Far,Relative
84,far_right,Home,right,3.0,14.0,5.0,7889786,right,1.0,1.3500000000000227,Frisbee,Far,Absolute
85,near_left,Home,left,3.0,15.0,6.0,7889786,left,1.0,1.4320000000000164,Frisbee,Near,Absolute
22,near_left,Right,left,0.0,0.0,10.0,80113241,left,1.0,1.1839999999999975,Frisbee,Near,Relative
23,far_left,Away,right,0.0,1.0,12.0,80113241,right,1.0,1.1170000000000186,Frisbee,Far,Absolute
24,far_left,Home,right,0.0,2.0,4.0,80113241,right,1.0,1.4839999999999804,Frisbee,Far,Absolute
25,near_left,Away,right,0.0,3.0,14.0,80113241,right,1.0,1.0829999999999984,Frisbee,Near,Absolute
26,near_right,Left,right,0.0,4.0,3.0,80113241,right,1.0,1.5340000000000202,Frisbee,Near,Relative
27,far_left,Left,left,0.0,5.0,0.0,80113241,left,1.0,1.0989999999999895,Frisbee,Far,Relative
28,near_left,Left,right,0.0,6.0,2.0,80113241,right,1.0,0.9010000000000103,Frisbee,Near,Relative
29,far_right,Away,left,0.0,7.0,13.0,80113241,left,1.0,1.1829999999999927,Frisbee,Far,Absolute
30,far_right,Right,right,0.0,8.0,9.0,80113241,right,1.0,0.8499999999999943,Frisbee,Far,Relative
31,far_right,Home,right,0.0,9.0,5.0,80113241,right,1.0,1.6500000000000057,Frisbee,Far,Absolute
32,near_right,Away,left,0.0,10.0,15.0,80113241,left,1.0,1.6819999999999882,Frisbee,Near,Absolute
33,near_left,Home,left,0.0,11.0,6.0,80113241,left,1.0,1.7500000000000284,Frisbee,Near,Absolute
34,near_right,Right,right,0.0,12.0,11.0,80113241,right,1.0,1.766999999999996,Frisbee,Near,Relative
35,far_left,Right,left,0.0,13.0,8.0,80113241,left,1.0,0.7830000000000155,Frisbee,Far,Relative
36,near_right,Home,left,0.0,14.0,7.0,80113241,left,1.0,2.050000000000012,Frisbee,Near,Absolute
37,far_right,Left,left,0.0,15.0,1.0,80113241,left,1.0,1.2169999999999843,Frisbee,Far,Relative
38,far_right,Left,left,1.0,0.0,1.0,80113241,left,1.0,1.1829999999999927,Frisbee,Far,Relative
39,far_left,Away,right,1.0,1.0,12.0,80113241,right,1.0,1.9169999999999727,Frisbee,Far,Absolute
40,near_left,Away,right,1.0,2.0,14.0,80113241,right,1.0,1.2169999999999843,Frisbee,Near,Absolute
41,far_left,Right,left,1.0,3.0,8.0,80113241,left,1.0,0.6829999999999927,Frisbee,Far,Relative
42,far_left,Home,right,1.0,4.0,4.0,80113241,right,1.0,1.6659999999999968,Frisbee,Far,Absolute
43,far_right,Right,right,1.0,5.0,9.0,80113241,right,1.0,1.1830000000000496,Frisbee,Far,Relative
44,near_left,Right,left,1.0,6.0,10.0,80113241,left,1.0,0.9339999999999692,Frisbee,Near,Relative
45,far_right,Home,right,1.0,7.0,5.0,80113241,right,1.0,1.3170000000000073,Frisbee,Far,Absolute
46,near_right,Right,right,1.0,8.0,11.0,80113241,right,1.0,1.0480000000000018,Frisbee,Near,Relative
47,near_right,Home,left,1.0,9.0,7.0,80113241,left,1.0,1.6340000000000146,Frisbee,Near,Absolute
48,far_left,Left,left,1.0,10.0,0.0,80113241,left,1.0,1.2660000000000196,Frisbee,Far,Relative
49,near_right,Left,right,1.0,11.0,3.0,80113241,right,1.0,1.3340000000000032,Frisbee,Near,Relative
50,near_left,Left,right,1.0,12.0,2.0,80113241,right,1.0,1.2339999999999804,Frisbee,Near,Relative
51,far_right,Away,left,1.0,13.0,13.0,80113241,left,1.0,1.1499999999999773,Frisbee,Far,Absolute
52,near_right,Away,left,1.0,14.0,15.0,80113241,left,1.0,1.233000000000004,Frisbee,Near,Absolute
53,near_left,Home,left,1.0,15.0,6.0,80113241,left,1.0,1.3840000000000146,Frisbee,Near,Absolute
54,near_right,Left,right,2.0,0.0,3.0,80113241,right,1.0,0.5169999999999959,Frisbee,Near,Relative
55,far_right,Left,left,2.0,1.0,1.0,80113241,left,1.0,0.9329999999999928,Frisbee,Far,Relative
56,far_left,Home,right,2.0,2.0,4.0,80113241,right,1.0,1.0510000000000446,Frisbee,Far,Absolute
57,far_right,Away,left,2.0,3.0,13.0,80113241,left,1.0,0.9669999999999844,Frisbee,Far,Absolute
58,far_left,Left,left,2.0,4.0,0.0,80113241,left,1.0,1.4660000000000082,Frisbee,Far,Relative
59,far_left,Away,right,2.0,5.0,12.0,80113241,right,1.0,1.2339999999999804,Frisbee,Far,Absolute
60,far_right,Right,right,2.0,6.0,9.0,80113241,right,1.0,0.9669999999999844,Frisbee,Far,Relative
61,near_right,Away,left,2.0,7.0,15.0,80113241,left,1.0,0.7839999999999918,Frisbee,Near,Absolute
62,near_left,Left,right,2.0,8.0,2.0,80113241,right,1.0,0.9329999999999928,Frisbee,Near,Relative
63,far_right,Home,right,2.0,9.0,5.0,80113241,right,1.0,1.3500000000000227,Frisbee,Far,Absolute
64,near_left,Home,left,2.0,10.0,6.0,80113241,left,1.0,0.8330000000000268,Frisbee,Near,Absolute
65,near_right,Home,left,2.0,11.0,7.0,80113241,left,1.0,0.6829999999999927,Frisbee,Near,Absolute
66,near_right,Right,right,2.0,12.0,11.0,80113241,right,1.0,0.6999999999999886,Frisbee,Near,Relative
67,near_left,Away,right,2.0,13.0,14.0,80113241,right,1.0,1.4669999999999843,Frisbee,Near,Absolute
68,near_left,Right,left,2.0,14.0,10.0,80113241,left,1.0,0.75,Frisbee,Near,Relative
69,far_left,Right,left,2.0,15.0,8.0,80113241,left,1.0,0.9329999999999928,Frisbee,Far,Relative
70,far_right,Left,left,3.0,0.0,1.0,80113241,left,1.0,1.2830000000000157,Frisbee,Far,Relative
